compensation_status,accident_id,vehicle_id,fd_decision,circumstances,road_signs,road_surface,visibility,road_conditions,accident_date,address_id
VALIDATED_EIF,117963,198679.0,FG,30.0,,1.0,2.0,1.0,2021-01-05 20:40:00+04:00,1055714
VALIDATED_EIF,118025,198935.0,NG,,,1.0,1.0,3.0,2021-01-08 20:05:00+04:00,1057039
VALIDATED_EIF,118025,198934.0,FG,3.0,,1.0,1.0,3.0,2021-01-08 20:05:00+04:00,1057039
VALIDATED_EIF,118025,198934.0,FG,12.0,,1.0,1.0,3.0,2021-01-08 20:05:00+04:00,1057039
VALIDATED_EIF,118054,199063.0,NG,,,1.0,4.0,1.0,2021-01-04 21:45:00+04:00,1057399
VALIDATED_EIF,118054,199060.0,FG,2.0,,1.0,4.0,1.0,2021-01-04 21:45:00+04:00,1057399
VALIDATED_EIF,118054,199060.0,FG,12.0,,1.0,4.0,1.0,2021-01-04 21:45:00+04:00,1057399
VALIDATED_EIF,118132,198969.0,NG,3.0,,1.0,1.0,1.0,2021-01-08 13:00:00+04:00,1057143
VALIDATED_EIF,118132,198969.0,NG,23.0,,1.0,1.0,1.0,2021-01-08 13:00:00+04:00,1057143
VALIDATED_EIF,118132,198968.0,FG,2.0,,1.0,1.0,1.0,2021-01-08 13:00:00+04:00,1057143
VALIDATED_EIF,118132,198968.0,FG,12.0,,1.0,1.0,1.0,2021-01-08 13:00:00+04:00,1057143
VALIDATED_EIF,118139,198987.0,NG,3.0,,1.0,2.0,1.0,2021-01-08 22:50:00+04:00,1057196
VALIDATED_EIF,118139,198987.0,NG,12.0,,1.0,2.0,1.0,2021-01-08 22:50:00+04:00,1057196
VALIDATED_EIF,118139,198986.0,FG,3.0,,1.0,2.0,1.0,2021-01-08 22:50:00+04:00,1057196
VALIDATED_EIF,118139,198986.0,FG,23.0,,1.0,2.0,1.0,2021-01-08 22:50:00+04:00,1057196
VALIDATED_EIF,118141,198991.0,FG,3.0,,1.0,1.0,1.0,2021-01-03 13:00:00+04:00,1057205
VALIDATED_EIF,118141,198991.0,FG,12.0,,1.0,1.0,1.0,2021-01-03 13:00:00+04:00,1057205
VALIDATED_EIF,118141,198990.0,NG,,,1.0,1.0,1.0,2021-01-03 13:00:00+04:00,1057205
VALIDATED_EIF,118157,199085.0,NG,,,1.0,4.0,1.0,2021-01-04 19:55:00+04:00,1057471
VALIDATED_EIF,118157,199083.0,FG,2.0,,1.0,4.0,1.0,2021-01-04 19:55:00+04:00,1057471
VALIDATED_EIF,118157,199083.0,FG,12.0,,1.0,4.0,1.0,2021-01-04 19:55:00+04:00,1057471
VALIDATED_EIF,118404,199483.0,NG,,,1.0,2.0,1.0,2021-01-03 22:45:00+04:00,1059399
VALIDATED_EIF,118404,199482.0,FG,2.0,,1.0,2.0,1.0,2021-01-03 22:45:00+04:00,1059399
VALIDATED_EIF,118404,199482.0,FG,12.0,,1.0,2.0,1.0,2021-01-03 22:45:00+04:00,1059399
VALIDATED_EIF,118474,199786.0,NG,2.0,,1.0,1.0,1.0,2021-01-07 18:00:00+04:00,1060647
VALIDATED_EIF,118474,199786.0,NG,12.0,,1.0,1.0,1.0,2021-01-07 18:00:00+04:00,1060647
VALIDATED_EIF,118474,199785.0,FG,2.0,,1.0,1.0,1.0,2021-01-07 18:00:00+04:00,1060647
VALIDATED_EIF,118474,199785.0,FG,12.0,,1.0,1.0,1.0,2021-01-07 18:00:00+04:00,1060647
VALIDATED_EIF,118509,199530.0,NG,2.0,,1.0,2.0,2.0,2021-01-01 19:55:00+04:00,1059573
VALIDATED_EIF,118509,199530.0,NG,12.0,,1.0,2.0,2.0,2021-01-01 19:55:00+04:00,1059573
VALIDATED_EIF,118509,199528.0,FG,2.0,,1.0,2.0,2.0,2021-01-01 19:55:00+04:00,1059573
VALIDATED_EIF,118509,199528.0,FG,12.0,,1.0,2.0,2.0,2021-01-01 19:55:00+04:00,1059573
VALIDATED_EIF,118524,199594.0,NG,,,1.0,1.0,1.0,2021-01-09 14:08:00+04:00,1059839
VALIDATED_EIF,118524,199593.0,FG,2.0,,1.0,1.0,1.0,2021-01-09 14:08:00+04:00,1059839
VALIDATED_EIF,118524,199593.0,FG,12.0,,1.0,1.0,1.0,2021-01-09 14:08:00+04:00,1059839
VALIDATED_EIF,118532,199622.0,FG,2.0,,1.0,1.0,1.0,2021-01-10 01:23:00+04:00,1059954
VALIDATED_EIF,118532,199622.0,FG,11.0,,1.0,1.0,1.0,2021-01-10 01:23:00+04:00,1059954
VALIDATED_EIF,118532,199621.0,NG,3.0,,1.0,1.0,1.0,2021-01-10 01:23:00+04:00,1059954
VALIDATED_EIF,118532,199621.0,NG,11.0,,1.0,1.0,1.0,2021-01-10 01:23:00+04:00,1059954
VALIDATED_EIF,118533,199625.0,NG,2.0,,1.0,2.0,1.0,2021-01-10 00:30:00+04:00,1059962
VALIDATED_EIF,118533,199625.0,NG,12.0,,1.0,2.0,1.0,2021-01-10 00:30:00+04:00,1059962
VALIDATED_EIF,118533,199624.0,NG,2.0,,1.0,2.0,1.0,2021-01-10 00:30:00+04:00,1059962
VALIDATED_EIF,118533,199624.0,NG,12.0,,1.0,2.0,1.0,2021-01-10 00:30:00+04:00,1059962
VALIDATED_EIF,118533,199623.0,FG,2.0,,1.0,2.0,1.0,2021-01-10 00:30:00+04:00,1059962
VALIDATED_EIF,118533,199623.0,FG,12.0,,1.0,2.0,1.0,2021-01-10 00:30:00+04:00,1059962
VALIDATED_EIF,118535,199631.0,NG,,,1.0,3.0,1.0,2021-01-10 12:50:00+04:00,1059984
VALIDATED_EIF,118535,199630.0,FG,2.0,,1.0,3.0,1.0,2021-01-10 12:50:00+04:00,1059984
VALIDATED_EIF,118535,199630.0,FG,12.0,,1.0,3.0,1.0,2021-01-10 12:50:00+04:00,1059984
VALIDATED_EIF,118618,199968.0,NG,,,1.0,2.0,1.0,2021-01-10 20:00:00+04:00,1061423
VALIDATED_EIF,118618,199967.0,FG,2.0,,1.0,2.0,1.0,2021-01-10 20:00:00+04:00,1061423
VALIDATED_EIF,118618,199967.0,FG,11.0,,1.0,2.0,1.0,2021-01-10 20:00:00+04:00,1061423
VALIDATED_EIF,118642,200055.0,NG,2.0,,1.0,2.0,1.0,2021-01-09 23:20:00+04:00,1061815
VALIDATED_EIF,118642,200055.0,NG,12.0,,1.0,2.0,1.0,2021-01-09 23:20:00+04:00,1061815
VALIDATED_EIF,118642,200053.0,FG,2.0,,1.0,2.0,1.0,2021-01-09 23:20:00+04:00,1061815
VALIDATED_EIF,118642,200053.0,FG,12.0,,1.0,2.0,1.0,2021-01-09 23:20:00+04:00,1061815
VALIDATED_EIF,118681,200192.0,NG,2.0,,1.0,1.0,1.0,2020-12-31 17:00:00+04:00,1062619
VALIDATED_EIF,118681,200192.0,NG,12.0,,1.0,1.0,1.0,2020-12-31 17:00:00+04:00,1062619
VALIDATED_EIF,118681,200190.0,FG,2.0,,1.0,1.0,1.0,2020-12-31 17:00:00+04:00,1062619
VALIDATED_EIF,118681,200190.0,FG,12.0,,1.0,1.0,1.0,2020-12-31 17:00:00+04:00,1062619
VALIDATED_EIF,118681,200190.0,FG,14.0,,1.0,1.0,1.0,2020-12-31 17:00:00+04:00,1062619
VALIDATED_EIF,118681,200190.0,FG,19.0,,1.0,1.0,1.0,2020-12-31 17:00:00+04:00,1062619
VALIDATED_EIF,118727,200073.0,FG,2.0,,1.0,1.0,1.0,2020-12-28 08:30:00+04:00,1061876
VALIDATED_EIF,118727,200073.0,FG,12.0,,1.0,1.0,1.0,2020-12-28 08:30:00+04:00,1061876
VALIDATED_EIF,118727,200072.0,NG,2.0,,1.0,1.0,1.0,2020-12-28 08:30:00+04:00,1061876
VALIDATED_EIF,118727,200072.0,NG,15.0,,1.0,1.0,1.0,2020-12-28 08:30:00+04:00,1061876
VALIDATED_EIF,118841,200370.0,FG,2.0,,1.0,1.0,1.0,2021-01-05 13:00:00+04:00,1063846
VALIDATED_EIF,118841,200370.0,FG,23.0,,1.0,1.0,1.0,2021-01-05 13:00:00+04:00,1063846
VALIDATED_EIF,118841,200367.0,NG,,,1.0,1.0,1.0,2021-01-05 13:00:00+04:00,1063846
VALIDATED_EIF,118846,208725.0,NG,,,1.0,1.0,1.0,2021-01-04 15:40:00+04:00,1064015
VALIDATED_EIF,118846,200405.0,FG,2.0,,1.0,1.0,1.0,2021-01-04 15:40:00+04:00,1064015
VALIDATED_EIF,118846,200405.0,FG,12.0,,1.0,1.0,1.0,2021-01-04 15:40:00+04:00,1064015
VALIDATED_EIF,118866,200492.0,FG,,,1.0,1.0,1.0,2021-01-11 14:05:00+04:00,1064486
VALIDATED_EIF,118866,200489.0,NG,2.0,,1.0,1.0,1.0,2021-01-11 14:05:00+04:00,1064486
VALIDATED_EIF,118866,200489.0,NG,12.0,,1.0,1.0,1.0,2021-01-11 14:05:00+04:00,1064486
VALIDATED_EIF,119072,200896.0,FG,2.0,,1.0,2.0,1.0,2020-12-29 19:30:00+04:00,1067109
VALIDATED_EIF,119072,200896.0,FG,12.0,,1.0,2.0,1.0,2020-12-29 19:30:00+04:00,1067109
VALIDATED_EIF,119072,200894.0,NG,,,1.0,2.0,1.0,2020-12-29 19:30:00+04:00,1067109
VALIDATED_EIF,119086,200963.0,NG,2.0,,1.0,2.0,1.0,2020-12-26 19:25:00+04:00,1067379
VALIDATED_EIF,119086,200963.0,NG,23.0,,1.0,2.0,1.0,2020-12-26 19:25:00+04:00,1067379
VALIDATED_EIF,119086,200960.0,NG,,,1.0,2.0,1.0,2020-12-26 19:25:00+04:00,1067379
VALIDATED_EIF,119086,200957.0,FG,2.0,,1.0,2.0,1.0,2020-12-26 19:25:00+04:00,1067379
VALIDATED_EIF,119086,200957.0,FG,12.0,,1.0,2.0,1.0,2020-12-26 19:25:00+04:00,1067379
VALIDATED_EIF,119381,201530.0,NG,2.0,,1.0,2.0,1.0,2021-01-11 23:17:00+04:00,1069925
VALIDATED_EIF,119381,201530.0,NG,20.0,,1.0,2.0,1.0,2021-01-11 23:17:00+04:00,1069925
VALIDATED_EIF,119381,201529.0,NG,2.0,,1.0,2.0,1.0,2021-01-11 23:17:00+04:00,1069925
VALIDATED_EIF,119381,201529.0,NG,12.0,,1.0,2.0,1.0,2021-01-11 23:17:00+04:00,1069925
VALIDATED_EIF,119381,201527.0,FG,,,1.0,2.0,1.0,2021-01-11 23:17:00+04:00,1069925
VALIDATED_EIF,119476,201863.0,FG,3.0,,1.0,1.0,1.0,2021-01-10 14:45:00+04:00,1071753
VALIDATED_EIF,119476,201863.0,FG,11.0,,1.0,1.0,1.0,2021-01-10 14:45:00+04:00,1071753
VALIDATED_EIF,119476,201862.0,NG,2.0,,1.0,1.0,1.0,2021-01-10 14:45:00+04:00,1071753
VALIDATED_EIF,119476,201862.0,NG,12.0,,1.0,1.0,1.0,2021-01-10 14:45:00+04:00,1071753
VALIDATED_EIF,119599,202135.0,FG,2.0,,1.0,1.0,1.0,2020-07-17 08:30:00+04:00,1073091
VALIDATED_EIF,119599,202135.0,FG,15.0,,1.0,1.0,1.0,2020-07-17 08:30:00+04:00,1073091
VALIDATED_EIF,119599,202123.0,NG,,,1.0,1.0,1.0,2020-07-17 08:30:00+04:00,1073091
VALIDATED_EIF,119626,202097.0,NG,3.0,,1.0,1.0,1.0,2021-01-12 21:30:00+04:00,1073015
VALIDATED_EIF,119626,202097.0,NG,12.0,,1.0,1.0,1.0,2021-01-12 21:30:00+04:00,1073015
VALIDATED_EIF,119626,202097.0,NG,19.0,,1.0,1.0,1.0,2021-01-12 21:30:00+04:00,1073015
VALIDATED_EIF,119626,202097.0,NG,25.0,,1.0,1.0,1.0,2021-01-12 21:30:00+04:00,1073015
VALIDATED_EIF,119626,202097.0,NG,30.0,,1.0,1.0,1.0,2021-01-12 21:30:00+04:00,1073015
VALIDATED_EIF,119626,202096.0,FG,2.0,,1.0,1.0,1.0,2021-01-12 21:30:00+04:00,1073015
VALIDATED_EIF,119626,202096.0,FG,12.0,,1.0,1.0,1.0,2021-01-12 21:30:00+04:00,1073015
VALIDATED_EIF,119630,202120.0,NG,,,1.0,2.0,1.0,2021-01-12 20:20:00+04:00,1073079
VALIDATED_EIF,119630,202119.0,FG,2.0,,1.0,2.0,1.0,2021-01-12 20:20:00+04:00,1073079
VALIDATED_EIF,119630,202119.0,FG,12.0,,1.0,2.0,1.0,2021-01-12 20:20:00+04:00,1073079
VALIDATED_EIF,119641,202190.0,NG,3.0,,1.0,2.0,2.0,2021-01-12 20:30:00+04:00,1073355
VALIDATED_EIF,119641,202190.0,NG,11.0,,1.0,2.0,2.0,2021-01-12 20:30:00+04:00,1073355
VALIDATED_EIF,119641,202189.0,FG,2.0,,1.0,2.0,2.0,2021-01-12 20:30:00+04:00,1073355
VALIDATED_EIF,119641,202189.0,FG,11.0,,1.0,2.0,2.0,2021-01-12 20:30:00+04:00,1073355
VALIDATED_EIF,119655,202257.0,NG,2.0,,1.0,1.0,1.0,2021-01-12 17:15:00+04:00,1073653
VALIDATED_EIF,119655,202257.0,NG,21.0,,1.0,1.0,1.0,2021-01-12 17:15:00+04:00,1073653
VALIDATED_EIF,119655,202254.0,FG,2.0,,1.0,1.0,1.0,2021-01-12 17:15:00+04:00,1073653
VALIDATED_EIF,119655,202254.0,FG,12.0,,1.0,1.0,1.0,2021-01-12 17:15:00+04:00,1073653
VALIDATED_EIF,119699,202403.0,FG,,,1.0,2.0,1.0,2021-01-12 21:20:00+04:00,1074444
VALIDATED_EIF,119699,202400.0,NG,2.0,,1.0,2.0,1.0,2021-01-12 21:20:00+04:00,1074444
VALIDATED_EIF,119699,202400.0,NG,11.0,,1.0,2.0,1.0,2021-01-12 21:20:00+04:00,1074444
VALIDATED_EIF,119717,202184.0,FG,2.0,,1.0,1.0,1.0,2021-01-12 15:30:00+04:00,1073319
VALIDATED_EIF,119717,202184.0,FG,12.0,,1.0,1.0,1.0,2021-01-12 15:30:00+04:00,1073319
VALIDATED_EIF,119717,202183.0,NG,,,1.0,1.0,1.0,2021-01-12 15:30:00+04:00,1073319
VALIDATED_EIF,119766,202384.0,NG,2.0,,2.0,2.0,4.0,2020-12-27 23:30:00+04:00,1074351
VALIDATED_EIF,119766,202384.0,NG,12.0,,2.0,2.0,4.0,2020-12-27 23:30:00+04:00,1074351
VALIDATED_EIF,119766,202383.0,NG,2.0,,2.0,2.0,4.0,2020-12-27 23:30:00+04:00,1074351
VALIDATED_EIF,119766,202383.0,NG,12.0,,2.0,2.0,4.0,2020-12-27 23:30:00+04:00,1074351
VALIDATED_EIF,119766,202381.0,FG,,,2.0,2.0,4.0,2020-12-27 23:30:00+04:00,1074351
VALIDATED_EIF,119789,202510.0,NG,2.0,,1.0,1.0,1.0,2020-12-27 13:00:00+04:00,1074934
VALIDATED_EIF,119789,202510.0,NG,12.0,,1.0,1.0,1.0,2020-12-27 13:00:00+04:00,1074934
VALIDATED_EIF,119789,202507.0,NG,,,1.0,1.0,1.0,2020-12-27 13:00:00+04:00,1074934
VALIDATED_EIF,119789,202479.0,FG,,,1.0,1.0,1.0,2020-12-27 13:00:00+04:00,1074934
VALIDATED_EIF,119789,202475.0,NG,2.0,,1.0,1.0,1.0,2020-12-27 13:00:00+04:00,1074934
VALIDATED_EIF,119789,202475.0,NG,12.0,,1.0,1.0,1.0,2020-12-27 13:00:00+04:00,1074934
VALIDATED_EIF,119861,202683.0,NG,2.0,,1.0,1.0,1.0,2020-12-05 09:25:00+04:00,1076137
VALIDATED_EIF,119861,202683.0,NG,11.0,,1.0,1.0,1.0,2020-12-05 09:25:00+04:00,1076137
VALIDATED_EIF,119861,202681.0,FG,,,1.0,1.0,1.0,2020-12-05 09:25:00+04:00,1076137
VALIDATED_EIF,119861,202678.0,FG,2.0,,1.0,1.0,1.0,2020-12-05 09:25:00+04:00,1076137
VALIDATED_EIF,119861,202678.0,FG,11.0,,1.0,1.0,1.0,2020-12-05 09:25:00+04:00,1076137
VALIDATED_EIF,120033,202954.0,FG,,,1.0,1.0,3.0,2020-12-23 08:45:00+04:00,1077730
VALIDATED_EIF,120033,202952.0,FG,2.0,,1.0,1.0,3.0,2020-12-23 08:45:00+04:00,1077730
VALIDATED_EIF,120033,202952.0,FG,12.0,,1.0,1.0,3.0,2020-12-23 08:45:00+04:00,1077730
VALIDATED_EIF,120033,202952.0,FG,17.0,,1.0,1.0,3.0,2020-12-23 08:45:00+04:00,1077730
VALIDATED_EIF,120085,203192.0,FG,2.0,,1.0,2.0,1.0,2021-01-13 22:25:00+04:00,1078691
VALIDATED_EIF,120085,203192.0,FG,12.0,,1.0,2.0,1.0,2021-01-13 22:25:00+04:00,1078691
VALIDATED_EIF,120085,203191.0,NG,,,1.0,2.0,1.0,2021-01-13 22:25:00+04:00,1078691
VALIDATED_EIF,120112,202991.0,NG,2.0,,1.0,1.0,2.0,2021-01-13 11:05:00+04:00,1077907
VALIDATED_EIF,120112,202991.0,NG,12.0,,1.0,1.0,2.0,2021-01-13 11:05:00+04:00,1077907
VALIDATED_EIF,120112,202988.0,FG,2.0,,1.0,1.0,2.0,2021-01-13 11:05:00+04:00,1077907
VALIDATED_EIF,120112,202988.0,FG,15.0,,1.0,1.0,2.0,2021-01-13 11:05:00+04:00,1077907
VALIDATED_EIF,120209,203269.0,FG,,,1.0,1.0,1.0,2020-12-21 13:30:00+04:00,1079077
VALIDATED_EIF,120209,203265.0,NG,2.0,,1.0,1.0,1.0,2020-12-21 13:30:00+04:00,1079077
VALIDATED_EIF,120209,203265.0,NG,12.0,,1.0,1.0,1.0,2020-12-21 13:30:00+04:00,1079077
VALIDATED_EIF,120214,203286.0,NG,2.0,,1.0,2.0,3.0,2020-12-25 23:15:00+04:00,1079172
VALIDATED_EIF,120214,203286.0,NG,11.0,,1.0,2.0,3.0,2020-12-25 23:15:00+04:00,1079172
VALIDATED_EIF,120214,203283.0,FG,,,1.0,2.0,3.0,2020-12-25 23:15:00+04:00,1079172
VALIDATED_EIF,120319,203426.0,FG,2.0,,1.0,2.0,1.0,2021-01-13 18:10:00+04:00,1080060
VALIDATED_EIF,120319,203426.0,FG,12.0,,1.0,2.0,1.0,2021-01-13 18:10:00+04:00,1080060
VALIDATED_EIF,120319,203424.0,NG,,,1.0,2.0,1.0,2021-01-13 18:10:00+04:00,1080060
VALIDATED_EIF,120456,203572.0,NG,2.0,,1.0,1.0,1.0,2021-01-13 09:00:00+04:00,1080914
VALIDATED_EIF,120456,203572.0,NG,12.0,,1.0,1.0,1.0,2021-01-13 09:00:00+04:00,1080914
VALIDATED_EIF,120456,203570.0,FG,2.0,,1.0,1.0,1.0,2021-01-13 09:00:00+04:00,1080914
VALIDATED_EIF,120456,203570.0,FG,12.0,,1.0,1.0,1.0,2021-01-13 09:00:00+04:00,1080914
VALIDATED_EIF,120511,203526.0,NG,,,1.0,1.0,2.0,2021-01-13 16:02:00+04:00,1080702
VALIDATED_EIF,120511,203525.0,FG,2.0,,1.0,1.0,2.0,2021-01-13 16:02:00+04:00,1080702
VALIDATED_EIF,120511,203525.0,FG,14.0,,1.0,1.0,2.0,2021-01-13 16:02:00+04:00,1080702
VALIDATED_EIF,120515,203539.0,NG,2.0,,1.0,2.0,2.0,2021-01-13 20:26:00+04:00,1080764
VALIDATED_EIF,120515,203539.0,NG,11.0,,1.0,2.0,2.0,2021-01-13 20:26:00+04:00,1080764
VALIDATED_EIF,120515,203539.0,NG,12.0,,1.0,2.0,2.0,2021-01-13 20:26:00+04:00,1080764
VALIDATED_EIF,120515,203539.0,NG,20.0,,1.0,2.0,2.0,2021-01-13 20:26:00+04:00,1080764
VALIDATED_EIF,120515,203538.0,FG,,,1.0,2.0,2.0,2021-01-13 20:26:00+04:00,1080764
VALIDATED_EIF,120521,203567.0,FG,,,1.0,1.0,1.0,2021-01-13 13:10:00+04:00,1080896
VALIDATED_EIF,120521,203566.0,NG,2.0,,1.0,1.0,1.0,2021-01-13 13:10:00+04:00,1080896
VALIDATED_EIF,120521,203566.0,NG,20.0,,1.0,1.0,1.0,2021-01-13 13:10:00+04:00,1080896
VALIDATED_EIF,120710,203714.0,NG,2.0,,1.0,1.0,1.0,2021-01-14 10:50:00+04:00,1081835
VALIDATED_EIF,120710,203714.0,NG,12.0,,1.0,1.0,1.0,2021-01-14 10:50:00+04:00,1081835
VALIDATED_EIF,120710,203713.0,NG,,,1.0,1.0,1.0,2021-01-14 10:50:00+04:00,1081835
VALIDATED_EIF,120710,203712.0,FG,,,1.0,1.0,1.0,2021-01-14 10:50:00+04:00,1081835
VALIDATED_EIF,120910,204130.0,NG,,,1.0,2.0,1.0,2021-01-08 21:50:00+04:00,1083614
VALIDATED_EIF,120910,204129.0,FG,2.0,,1.0,2.0,1.0,2021-01-08 21:50:00+04:00,1083614
VALIDATED_EIF,120910,204129.0,FG,12.0,,1.0,2.0,1.0,2021-01-08 21:50:00+04:00,1083614
VALIDATED_EIF,120912,204138.0,FG,2.0,,1.0,1.0,1.0,2021-01-12 12:20:00+04:00,1083637
VALIDATED_EIF,120912,204138.0,FG,11.0,,1.0,1.0,1.0,2021-01-12 12:20:00+04:00,1083637
VALIDATED_EIF,120912,204134.0,FG,,,1.0,1.0,1.0,2021-01-12 12:20:00+04:00,1083637
VALIDATED_EIF,121011,204140.0,FG,,,1.0,2.0,1.0,2020-12-31 03:00:00+04:00,1083658
VALIDATED_EIF,121011,204139.0,NG,2.0,,1.0,2.0,1.0,2020-12-31 03:00:00+04:00,1083658
VALIDATED_EIF,121011,204139.0,NG,11.0,,1.0,2.0,1.0,2020-12-31 03:00:00+04:00,1083658
VALIDATED_EIF,121116,204614.0,FG,2.0,,1.0,2.0,1.0,2021-01-15 18:35:00+04:00,1085986
VALIDATED_EIF,121116,204614.0,FG,12.0,,1.0,2.0,1.0,2021-01-15 18:35:00+04:00,1085986
VALIDATED_EIF,121116,204613.0,NG,2.0,,1.0,2.0,1.0,2021-01-15 18:35:00+04:00,1085986
VALIDATED_EIF,121116,204613.0,NG,12.0,,1.0,2.0,1.0,2021-01-15 18:35:00+04:00,1085986
VALIDATED_EIF,121203,204540.0,NG,2.0,,1.0,1.0,1.0,2021-01-14 14:50:00+04:00,1085784
VALIDATED_EIF,121203,204540.0,NG,11.0,,1.0,1.0,1.0,2021-01-14 14:50:00+04:00,1085784
VALIDATED_EIF,121203,204540.0,NG,21.0,,1.0,1.0,1.0,2021-01-14 14:50:00+04:00,1085784
VALIDATED_EIF,121203,204539.0,FG,2.0,,1.0,1.0,1.0,2021-01-14 14:50:00+04:00,1085784
VALIDATED_EIF,121203,204539.0,FG,12.0,,1.0,1.0,1.0,2021-01-14 14:50:00+04:00,1085784
VALIDATED_EIF,121208,204558.0,NG,2.0,,1.0,2.0,1.0,2021-01-13 20:20:00+04:00,1085845
VALIDATED_EIF,121208,204558.0,NG,11.0,,1.0,2.0,1.0,2021-01-13 20:20:00+04:00,1085845
VALIDATED_EIF,121208,204557.0,FG,2.0,,1.0,2.0,1.0,2021-01-13 20:20:00+04:00,1085845
VALIDATED_EIF,121208,204557.0,FG,11.0,,1.0,2.0,1.0,2021-01-13 20:20:00+04:00,1085845
VALIDATED_EIF,121213,204584.0,NG,,,1.0,1.0,1.0,2021-01-14 16:50:00+04:00,1085909
VALIDATED_EIF,121213,204582.0,FG,2.0,,1.0,1.0,1.0,2021-01-14 16:50:00+04:00,1085909
VALIDATED_EIF,121213,204582.0,FG,12.0,,1.0,1.0,1.0,2021-01-14 16:50:00+04:00,1085909
VALIDATED_EIF,121215,204589.0,NG,,,1.0,1.0,1.0,2021-01-14 10:40:00+04:00,1085925
VALIDATED_EIF,121215,204588.0,FG,2.0,,1.0,1.0,1.0,2021-01-14 10:40:00+04:00,1085925
VALIDATED_EIF,121215,204588.0,FG,11.0,,1.0,1.0,1.0,2021-01-14 10:40:00+04:00,1085925
VALIDATED_EIF,121218,204601.0,NG,,,1.0,1.0,1.0,2021-01-14 10:00:00+04:00,1085953
VALIDATED_EIF,121218,204600.0,NG,,,1.0,1.0,1.0,2021-01-14 10:00:00+04:00,1085953
VALIDATED_EIF,121218,204599.0,FG,2.0,,1.0,1.0,1.0,2021-01-14 10:00:00+04:00,1085953
VALIDATED_EIF,121218,204599.0,FG,12.0,,1.0,1.0,1.0,2021-01-14 10:00:00+04:00,1085953
VALIDATED_EIF,121265,204755.0,NG,2.0,,1.0,2.0,1.0,2021-01-15 19:50:00+04:00,1086561
VALIDATED_EIF,121265,204755.0,NG,11.0,,1.0,2.0,1.0,2021-01-15 19:50:00+04:00,1086561
VALIDATED_EIF,121265,204754.0,NG,2.0,,1.0,2.0,1.0,2021-01-15 19:50:00+04:00,1086561
VALIDATED_EIF,121265,204754.0,NG,12.0,,1.0,2.0,1.0,2021-01-15 19:50:00+04:00,1086561
VALIDATED_EIF,121265,204753.0,FG,2.0,,1.0,2.0,1.0,2021-01-15 19:50:00+04:00,1086561
VALIDATED_EIF,121265,204753.0,FG,11.0,,1.0,2.0,1.0,2021-01-15 19:50:00+04:00,1086561
VALIDATED_EIF,121270,204773.0,NG,2.0,,1.0,1.0,1.0,2021-01-14 20:10:00+04:00,1086611
VALIDATED_EIF,121270,204773.0,NG,15.0,,1.0,1.0,1.0,2021-01-14 20:10:00+04:00,1086611
VALIDATED_EIF,121270,204772.0,FG,2.0,,1.0,1.0,1.0,2021-01-14 20:10:00+04:00,1086611
VALIDATED_EIF,121270,204772.0,FG,12.0,,1.0,1.0,1.0,2021-01-14 20:10:00+04:00,1086611
VALIDATED_EIF,121340,205085.0,NG,,,1.0,1.0,1.0,2021-01-12 17:00:00+04:00,1087511
VALIDATED_EIF,121340,205083.0,FG,3.0,,1.0,1.0,1.0,2021-01-12 17:00:00+04:00,1087511
VALIDATED_EIF,121340,205083.0,FG,12.0,,1.0,1.0,1.0,2021-01-12 17:00:00+04:00,1087511
VALIDATED_EIF,121340,205083.0,FG,19.0,,1.0,1.0,1.0,2021-01-12 17:00:00+04:00,1087511
VALIDATED_EIF,121557,205419.0,NG,3.0,,1.0,2.0,1.0,2021-01-15 18:50:00+04:00,1089394
VALIDATED_EIF,121557,205419.0,NG,12.0,,1.0,2.0,1.0,2021-01-15 18:50:00+04:00,1089394
VALIDATED_EIF,121557,205418.0,FG,,,1.0,2.0,1.0,2021-01-15 18:50:00+04:00,1089394
VALIDATED_EIF,121613,205279.0,NG,2.0,,1.0,1.0,1.0,2021-01-11 11:15:00+04:00,1088579
VALIDATED_EIF,121613,205279.0,NG,11.0,,1.0,1.0,1.0,2021-01-11 11:15:00+04:00,1088579
VALIDATED_EIF,121613,205277.0,FG,,,1.0,1.0,1.0,2021-01-11 11:15:00+04:00,1088579
VALIDATED_EIF,121685,205531.0,NG,2.0,,1.0,1.0,1.0,2021-01-16 16:25:00+04:00,1089902
VALIDATED_EIF,121685,205531.0,NG,11.0,,1.0,1.0,1.0,2021-01-16 16:25:00+04:00,1089902
VALIDATED_EIF,121685,205529.0,NG,,,1.0,1.0,1.0,2021-01-16 16:25:00+04:00,1089902
VALIDATED_EIF,121685,205528.0,FG,,,1.0,1.0,1.0,2021-01-16 16:25:00+04:00,1089902
VALIDATED_EIF,121851,205842.0,NG,2.0,,1.0,1.0,1.0,2021-01-17 16:10:00+04:00,1091466
VALIDATED_EIF,121851,205842.0,NG,12.0,,1.0,1.0,1.0,2021-01-17 16:10:00+04:00,1091466
VALIDATED_EIF,121851,205838.0,NG,,,1.0,1.0,1.0,2021-01-17 16:10:00+04:00,1091466
VALIDATED_EIF,121851,205837.0,FG,,,1.0,1.0,1.0,2021-01-17 16:10:00+04:00,1091466
VALIDATED_EIF,122112,206158.0,NG,2.0,,1.0,7.0,3.0,2020-12-17 22:15:00+04:00,1092769
