id,accident_id,plate_number,vin,body_number,vehicle_type_id,mark_code,model_code,driver_guilt_option_id,traffic_direction_from,traffic_direction_to,object_id,is_drunk,is_unidentified_vehicle,is_vehicle_left_accident,driver_comment,yellow_number,is_damaged,is_circumstance_inconsistency,is_traffic_direction_inconsistency,is_road_sign_inconsistency,is_collision_sequence_inconsistency,accident_number,accident_date,is_injured_person,is_property_damage,road_condition_id,weather_condition_id,illumination_condition_id,visibility_condition_id,accident_classification_id,model_img,model_scheme,other,address_id,road_surface_condition_id,id-2,is_confirmation_passed
110547,52331,36PD432,,,1,140,14,3,???? ???,??????? ???,532687,FALSE,FALSE,FALSE,,,,,,,,AYR090820221110477,2022-08-09 11:10:00+04,FALSE,FALSE,,,,,2,,,,96956,,52331,FALSE
110548,52331,01JJ121,J31-115102,,2,204,196,3,,,532749,FALSE,FALSE,FALSE,,,,,,,,AYR090820221110477,2022-08-09 11:10:00+04,FALSE,FALSE,,,,,2,,,,96956,,52331,FALSE
110550,52332,27TT272,WDB2100451A557596,,2,190,271,3,?? ?????? ??????? ????,??? ??????,537685,FALSE,FALSE,FALSE,"5,3 ????? ???????",,TRUE,,,,,AAM170820220450214,2022-08-17 16:50:00+04,FALSE,FALSE,,,,1,2,,,,96958,1,52332,FALSE
110549,52332,34FA058,AK12-871776,,2,204,205,3,?? ?????? ??????? ????,?????? ?,537580,FALSE,FALSE,FALSE,5.5 ??????? ??????? ???,,TRUE,,,,,AAM170820220450214,2022-08-17 16:50:00+04,FALSE,FALSE,,,,1,2,,,,96958,1,52332,FALSE
110551,52333,35CX928,XTA210740BY022948,,2,280,,3,???-?????????? ????,??????????? ???,529461,FALSE,FALSE,FALSE,,,,,,,,ASH040820220150670,2022-08-04 13:50:00+04,FALSE,FALSE,,,,,2,,,,96960,,52333,FALSE
110552,52333,34PS729,XTA21060040083143,,2,280,6,3,??????????? ???,???-?????????? ????,529396,FALSE,FALSE,FALSE,,,,,,,,ASH040820220150670,2022-08-04 13:50:00+04,FALSE,FALSE,,,,,2,,,,96960,,52333,FALSE
110555,52335,640LU01,XVL483206K0000531,431000K2523426,5,140,,3,???? ??????,?????? ??????,527069,FALSE,FALSE,FALSE,,,FALSE,,,,,AYR250720220652987,2022-07-25 16:52:00+04,FALSE,FALSE,,,,,2,,,,96963,,52335,FALSE
110556,52335,51TA005,5NPDH4AE6CH149385,,2,127,129,3,,,526989,FALSE,FALSE,FALSE,,,FALSE,,,,,AYR250720220652987,2022-07-25 16:52:00+04,FALSE,FALSE,,,,,2,,,,96963,,52335,FALSE
110558,52336,34MS791,WDB2020181A491860,,2,190,226,3,?????????? ???,??????? ???,535152,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR140820220505845,2022-08-14 17:05:00+04,FALSE,FALSE,,,,,2,,,,96965,,52336,FALSE
110557,52336,35UZ978,WDB2020181A840261,,2,190,226,3,,,535161,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR140820220505845,2022-08-14 17:05:00+04,FALSE,FALSE,,,,,2,,,,96965,,52336,FALSE
110560,52338,37MC473,W0L0XCF2594016012,,1,210,181,3,??????-???????,??????-????????,532230,FALSE,FALSE,FALSE,,,,,,,,AYR080820220230016,2022-08-08 14:30:00+04,FALSE,FALSE,,,,,2,,,,96968,,52338,FALSE
110561,52338,33SS335,XW7BF3HK30S135940,,2,265,223,3,,,532331,FALSE,FALSE,FALSE,,,,,,,,AYR080820220230016,2022-08-08 14:30:00+04,FALSE,FALSE,,,,,2,,,,96968,,52338,FALSE
110562,52338,77DV017,WBAEV11050KK70841,,2,26,38,3,,,532229,FALSE,FALSE,FALSE,,,,,,,,AYR080820220230016,2022-08-08 14:30:00+04,FALSE,FALSE,,,,,2,,,,96968,,52338,FALSE
110565,52339,37CP425,3N1BC11EX8L399341,,2,204,170,3,??????,??????,534732,FALSE,FALSE,FALSE,???????? ??? 1-?? ??????? 5?4 ???,,TRUE,,,,,AYR120820221013821,2022-08-12 22:13:00+04,FALSE,FALSE,1,,,2,2,,,,96970,1,52339,FALSE
110564,52339,36NS918,XTA210630F1363942,1363942,2,280,46,3,??????,?????,534665,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR120820221013821,2022-08-12 22:13:00+04,FALSE,FALSE,1,,,2,2,,,,96970,1,52339,FALSE
110563,52339,36TG348,KNMA4C2BMGP005859,,2,226,,3,??????,?????,534731,TRUE,FALSE,FALSE,???????? ??? 1-?? ? 3-?? ?????????? 5?4 -? ???,,TRUE,,,,,AYR120820221013821,2022-08-12 22:13:00+04,FALSE,FALSE,1,,,2,2,,,,96970,1,52339,FALSE
110567,52340,35XT615,5XXGM4A71DG170197,,2,148,147,3,?????,?????????,537176,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR170820220620684,2022-08-17 18:20:00+04,FALSE,FALSE,1,,,1,2,,,,96972,1,52340,FALSE
110566,52340,71AJ177,WDB2030641F308626,,2,190,586,3,?????,?????,537174,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR170820220620684,2022-08-17 18:20:00+04,FALSE,FALSE,1,,,1,2,,,,96972,1,52340,FALSE
110569,52341,36VO610,W0L0TGF48Y6000649,,2,210,13,3,????????,????????,537740,FALSE,FALSE,FALSE,,,TRUE,,,,,ASY050820220630718,2022-08-05 18:30:00+04,FALSE,FALSE,1,,,1,2,,,,96974,1,52341,FALSE
110568,52341,14VO144,XTA21214071833000,1833000,2,280,87,3,??????,??????,537739,FALSE,FALSE,FALSE,,,TRUE,,,,,ASY050820220630718,2022-08-05 18:30:00+04,FALSE,FALSE,1,,,1,2,,,,96974,1,52341,FALSE
110571,52342,35SZ636,XTA210430W0667756,,2,280,35,3,??????? - ????? ????????,???? ??????,537831,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR180820220615523,2022-08-18 18:15:00+04,FALSE,FALSE,1,,,1,2,,,,96976,1,52342,FALSE
110570,52342,252CD61,XTAFS045LN1422548,,1,,,3,?? ?????? ?,???? ??????,537745,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR180820220615523,2022-08-18 18:15:00+04,FALSE,FALSE,1,,,1,2,,,,96976,1,52342,FALSE
110573,52343,GEAA991DA,,,2,,,3,???????? ??,???? ?????? ?,537746,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR180820220900849,2022-08-18 09:00:00+04,FALSE,FALSE,1,,,1,2,,,,96978,2,52343,FALSE
110572,52343,23MG323,C11-219986,,2,204,256,3,???????? ??,???? ?????? ?,537832,FALSE,FALSE,FALSE,"5.3 ????????? ?? ?????? ??????, ????? ???? ?????????????? ?? ??????? 20-25 ? ???? ?????????",,TRUE,,,,,AYR180820220900849,2022-08-18 09:00:00+04,FALSE,FALSE,1,,,1,2,,,,96978,2,52343,FALSE
110574,52344,35VV795,TMBDC41U588859132,,2,249,21,3,????????????? ???????????,????????,537836,FALSE,FALSE,FALSE,,,TRUE,TRUE,,,,AYR180820220500079,2022-08-18 17:00:00+04,FALSE,FALSE,1,,,1,2,,,,96980,1,52344,FALSE
110575,52344,02RD102,XTA21074072525020,,2,280,51,3,????????????? ???????????,????????,537837,FALSE,FALSE,FALSE,"5,2 ??????? ????
5,3 ?? ??????????????, ?????? 2-?? ?????? ???? ?? ??",,TRUE,,,,,AYR180820220500079,2022-08-18 17:00:00+04,FALSE,FALSE,1,,,1,2,,,,96980,1,52344,FALSE
110577,52345,35NU610,4T1BF1FK8DU233964,,2,265,223,3,????????? ????,?????????????? ??,536833,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR170820220145341,2022-08-17 01:45:00+04,FALSE,FALSE,,,,,2,,,,96982,,52345,FALSE
110576,52345,36LV978,W0L0XCF2563020830,,2,210,228,3,????????? ????,?????????????? ??,536798,FALSE,FALSE,FALSE,5.3,,TRUE,,,,,AYR170820220145341,2022-08-17 01:45:00+04,FALSE,FALSE,,,,,2,,,,96982,,52345,FALSE
110579,52346,35VO634,W0L000051V2228066,,2,210,13,3,?? ????? ??????? ??,?? ????? ??????? ??,537096,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR170820221108789,2022-08-17 11:08:00+04,FALSE,FALSE,1,,,1,2,,,,96984,1,52346,FALSE
110578,52346,12VN333,W0L0TGF7552140392,,2,210,160,3,?? ????? ??????? ??,?? ????? ??????? ??,537139,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR170820221108789,2022-08-17 11:08:00+04,FALSE,FALSE,1,,,1,2,,,,96984,1,52346,FALSE
110581,52347,41LC001,WDBRN40J03A481714,,2,190,243,3,????? ?????????,? ????? ?,536559,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR160820220625255,2022-08-16 18:25:00+04,FALSE,FALSE,1,,,1,2,,,,96986,1,52347,FALSE
110580,52347,09TT609,5J8TB4H50GL006342,,2,1,20,3,????? ?????????,? ????? ?,536558,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR160820220625255,2022-08-16 18:25:00+04,FALSE,FALSE,1,,,1,2,,,,96986,1,52347,FALSE
110582,52348,37MF972,XTA217030A0249199,,2,280,1003,3,????????? ??,????????? ??,532084,FALSE,FALSE,FALSE,,,,,,,,AYR070820220915909,2022-08-07 21:15:00+04,FALSE,FALSE,,,,,2,,,,96988,,52348,FALSE
110583,52348,35PV847,,YB11S-101072,2,256,81,3,????????? ??,????????? ??,532192,FALSE,FALSE,FALSE,"???????? ??? ?/?-2-? 5?3 ????? ???, ??????? ?????? ??????????? ???????, ????????? ??????? ???? ???????????",,,,,,,AYR070820220915909,2022-08-07 21:15:00+04,FALSE,FALSE,,,,,2,,,,96988,,52348,FALSE
110584,52348,34UP426,JTHBK262X65014134,,2,170,31,3,????????? ??,????????? ??,532191,FALSE,FALSE,FALSE,"???????? ??? ?/? 3-? 5?3 ????? ???, ???????????? 2-?? ??? ?????? ????? ?",,,,,,,AYR070820220915909,2022-08-07 21:15:00+04,FALSE,FALSE,,,,,2,,,,96988,,52348,FALSE
110586,52349,29HH001,WBAAY31030KP11075,,2,26,,3,,,526862,FALSE,FALSE,FALSE,"5.3 ???????? ???,?? ???? ?????? ?? ????",,FALSE,,,,,AYR250720221150825,2022-07-25 11:50:00+04,FALSE,FALSE,,,,,2,,,,96990,,52349,FALSE
110585,52349,35RS522,J31-006557,,2,204,196,3,??????? ???????,??????? ?????,526861,FALSE,FALSE,FALSE,,,FALSE,,,,,AYR250720221150825,2022-07-25 11:50:00+04,FALSE,FALSE,,,,,2,,,,96990,,52349,FALSE
110588,52350,20UU365,JTDBW23E443036515,,2,265,45,3,???????,?????????,531036,FALSE,FALSE,FALSE,"????????? ?? 2 ??????, ?????? ????? ?? ????????? ????????, ???? ???",,FALSE,,,,,AYR050820220235993,2022-08-05 14:55:00+04,FALSE,FALSE,1,,,1,2,,,,96992,1,52350,FALSE
110587,52350,88RT090,JNRAS08U36X102916,,2,130,,3,???????,?????????,531115,FALSE,FALSE,FALSE,5.2 ???????? ??????? ????? ????? ?????????? ???? ?????? ???????? ????? ? ??????? ?????? ???? ???? ?????????? ?? ?????????,,FALSE,,,,,AYR050820220235993,2022-08-05 14:55:00+04,FALSE,FALSE,1,,,1,2,,,,96992,1,52350,FALSE
110590,52351,36DX377,KMHDH4AE8CU441511,,2,127,294,3,??????,?????-????,535318,FALSE,FALSE,FALSE,"5,3 ??????? ? ????????",,TRUE,,,,,AYR140820220130184,2022-08-14 13:30:00+04,FALSE,FALSE,1,,,1,2,,,,96994,1,52351,FALSE
110589,52351,37AM096,4T1BK1FK2CU511221,,2,265,22,3,??????,??????,535317,FALSE,FALSE,FALSE,5.3 ??????? ? ????????,,TRUE,TRUE,,,,AYR140820220130184,2022-08-14 13:30:00+04,FALSE,FALSE,1,,,1,2,,,,96994,1,52351,FALSE
110592,52352,008QQ80,W0L0TGF7542036040,,2,210,151,3,?,?,519269,FALSE,FALSE,FALSE,,,TRUE,,,,,AKT160720220119714,2022-07-16 13:19:00+04,FALSE,FALSE,1,,,1,2,,,?????,96996,1,52352,FALSE
110591,52352,36UV445,5XXGN4A77FG493007,,2,148,147,3,??????????,????????,519328,FALSE,FALSE,FALSE,,,TRUE,,,,,AKT160720220119714,2022-07-16 13:19:00+04,FALSE,FALSE,1,,,1,2,,,?????,96996,1,52352,FALSE
110594,52353,96PV600,XTA21144084685925,,2,280,998,1,??????? ?????? ?????,???? ???,536174,FALSE,FALSE,FALSE,,,TRUE,,,,,AAM160820220340368,2022-08-16 15:40:00+04,FALSE,FALSE,1,,,1,2,,,,96998,1,52353,FALSE
110593,52353,35GZ900,WF0LXXGBFL4B86248,,1,82,519,3,??????? ???,???? ????????,536242,FALSE,FALSE,FALSE,,,TRUE,,,,,AAM160820220340368,2022-08-16 15:40:00+04,FALSE,FALSE,1,,,1,2,,,,96998,1,52353,FALSE
110596,52354,36SN280,WDB2020181A766291,,2,190,226,3,??????? ????,?????????????? ???,531527,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR060820221020477,2022-08-06 10:20:00+04,FALSE,FALSE,1,,,1,2,,,,97000,1,52354,FALSE
110595,52354,22OS320,2T2HK31U27C044934,,2,170,26,3,?????????????? ???,??????? ??,531528,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR060820221020477,2022-08-06 10:20:00+04,FALSE,FALSE,1,,,1,2,,,,97000,1,52354,FALSE
110598,52355,37OF123,W0L0JBF19X1097395,,2,210,124,3,?????,??????,531699,FALSE,FALSE,FALSE,,,FALSE,,,,,AKT300720221240978,2022-07-30 12:40:00+04,FALSE,FALSE,1,,,1,2,,,???????,97002,1,52355,FALSE
110597,52355,29SU363,WDB1240201B207733,,2,190,77,3,?????,???????,531807,FALSE,FALSE,FALSE,,,FALSE,,,,,AKT300720221240978,2022-07-30 12:40:00+04,FALSE,FALSE,1,,,1,2,,,???????,97002,1,52355,FALSE
110600,52356,36MU917,WOLOTGF48X6024462,,2,210,13,3,"???????????, ?? ?????",?? ???????? ?????????????,536841,FALSE,FALSE,FALSE,,,TRUE,,,,,AGE170820221150280,2022-08-17 11:50:00+04,FALSE,FALSE,,,,,2,,,,97004,,52356,FALSE
110599,52356,37AG239,XTA210600D0861873,861873,2,280,6,3,"???????????, ?? ?????",?? ???????? ?????????????,536907,FALSE,FALSE,FALSE,,,TRUE,,,,,AGE170820221150280,2022-08-17 11:50:00+04,FALSE,FALSE,,,,,2,,,,97004,,52356,FALSE
110602,52357,63SL841,,1412591,2,93,160,3,????????????,??????????,537860,FALSE,FALSE,FALSE,?? ????? ????? ?????? ???? ??????,,TRUE,,,,,AYR180820220615017,2022-08-18 18:15:00+04,FALSE,FALSE,1,,,1,2,,,,97006,1,52357,FALSE
110601,52357,59ZZ222,KMHTC6ADXGU281635,,2,127,152,3,??????????,????????????,537859,FALSE,FALSE,FALSE,"??????? ??? ???????? ? ???????, ??? ???????? ???? ? ?? ???? ???? ?????????",,TRUE,,,,,AYR180820220615017,2022-08-18 18:15:00+04,FALSE,FALSE,1,,,1,2,,,,97006,1,52357,FALSE
110603,52358,55SS056,NMTBB4JE60R214443,,2,265,165,3,???????? ??,?????????? ??,536994,FALSE,FALSE,FALSE,5.3 ??????? ? ?? ??????????????,,,,,,,AYR170820220545326,2022-08-17 17:45:00+04,FALSE,FALSE,,,,,2,,,,97008,,52358,FALSE
110604,52358,750CD61,LDYGCS8V8M0018162,,4,552,,3,???????? ??,?????????? ??,536995,FALSE,FALSE,FALSE,,,,,,,,AYR170820220545326,2022-08-17 17:45:00+04,FALSE,FALSE,,,,,2,,,,97008,,52358,FALSE
110605,52359,09IN109,XTA217030D0415104,,2,280,1003,3,??? ???? 50 ??,????????? ??,537208,FALSE,FALSE,FALSE,,,,,,,,AYR170820221000753,2022-08-17 22:00:00+04,FALSE,FALSE,,,,,2,,,,97010,,52359,FALSE
110606,52359,30SS557,WBACB11020FC08163,,2,26,38,3,??? ???? 50 ??,????????? ??,537154,FALSE,FALSE,FALSE,,,,,,,,AYR170820221000753,2022-08-17 22:00:00+04,FALSE,FALSE,,,,,2,,,,97010,,52359,FALSE
110607,52360,36MT920,J31-012022,,2,204,196,3,??????? ????,???????,537088,FALSE,FALSE,FALSE,,,,,,,,AYR170820220650342,2022-08-17 18:50:00+04,FALSE,FALSE,,,,,2,,,,97012,,52360,FALSE
110608,52360,35XM877,NT30-202250,,2,204,178,3,??????? ????,???????,537089,FALSE,FALSE,FALSE,"???????? ???, ??????? ?? ??????? ?? ?????????",,,,,,,AYR170820220650342,2022-08-17 18:50:00+04,FALSE,FALSE,,,,,2,,,,97012,,52360,FALSE
110610,52361,10OS384,W0L0JBF19YL533720,,2,210,127,3,?????????,????? ????? ?,537903,FALSE,FALSE,FALSE,"?????? ??????? ??????? ? ????????, ?? ????? ???????? ????? ???????? ?? ???????",,TRUE,,,,,AYR180820220235837,2022-08-18 14:35:00+04,FALSE,FALSE,1,,,1,2,,,,97014,1,52361,FALSE
110609,52361,36AG794,W0L0TGF7532276836,,2,210,151,3,????????? ?,????? ????? ?,537904,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR180820220235837,2022-08-18 14:35:00+04,FALSE,FALSE,1,,,1,2,,,,97014,1,52361,FALSE
110612,52362,82NN222,WDB2100351A952736,,2,190,269,3,?????????,?????? ?,537909,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR180820220427311,2022-08-18 16:27:00+04,FALSE,FALSE,1,,,1,2,,,,97016,1,52362,FALSE
110611,52362,36NG992,3N1CN7APXCL894862,,2,204,336,3,?????????,?????? ?,537908,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR180820220427311,2022-08-18 16:27:00+04,FALSE,FALSE,1,,,1,2,,,,97016,1,52362,FALSE
110613,52363,36QF176,JN8AS1MW1CM155046,,2,130,36,3,?????????,??????,537257,FALSE,FALSE,FALSE,"5?2 ????? ???????, ????? ?????? ????",,,,,,,AYR170820221000618,2022-08-17 10:00:00+04,FALSE,FALSE,,,,,2,,,,97018,,52363,FALSE
110614,52363,36UQ251,VF1FC0MCF38822246,,1,226,45,3,?????????,??????,537197,FALSE,FALSE,FALSE,,,,,,,,AYR170820221000618,2022-08-17 10:00:00+04,FALSE,FALSE,,,,,2,,,,97018,,52363,FALSE
110616,52364,36OD990,WF0LXXGBVLXU41654,,1,82,1042,3,?????,???????????,537833,FALSE,FALSE,FALSE,,,TRUE,,,,,ASY080820221110874,2022-08-08 23:10:00+04,FALSE,FALSE,,,,,2,,,,97020,,52364,FALSE
110615,52364,37CO095,WVWZZZ1JZ2W255268,,2,282,224,3,?????,???,537747,FALSE,FALSE,FALSE,,,TRUE,,,,,ASY080820221110874,2022-08-08 23:10:00+04,FALSE,FALSE,,,,,2,,,,97020,,52364,FALSE
110617,52365,01OA070,NT31-029830,,2,204,178,3,??????,??????,537586,FALSE,FALSE,FALSE,,,,,,,,ASY170820220835616,2022-08-17 08:35:00+04,FALSE,FALSE,,,,,2,,,,97022,,52365,FALSE
110618,52365,200CM61,XTC43114RL2536849,,4,140,,3,??????,?????????,537585,FALSE,FALSE,FALSE,,,,,,,,ASY170820220835616,2022-08-17 08:35:00+04,FALSE,FALSE,,,,,2,,,,97022,,52365,FALSE
110619,52366,25VS555,JTJBT20X350083369,,2,170,11,3,????????? ???????,??????? ????,537521,FALSE,FALSE,FALSE,,,,,,,,AYR180820221020926,2022-08-18 22:20:00+04,FALSE,FALSE,,,,,2,,,,97024,,52366,FALSE
110620,52366,35ZL419,W0L0TGF7512241581,,2,210,151,3,????????? ???????,??????? ????,537522,FALSE,FALSE,FALSE,,,,,,,,AYR180820221020926,2022-08-18 22:20:00+04,FALSE,FALSE,,,,,2,,,,97024,,52366,FALSE
110622,52367,99MM669,KMHDH41CBDU570907,,2,127,19,3,???????,?? ?????????,537795,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR180820221250581,2022-08-18 12:50:00+04,FALSE,FALSE,1,,,1,2,,,,97026,1,52367,FALSE
110621,52367,071OT61,,N/N N/T,1,140,57,3,???????,?????????,537793,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR180820221250581,2022-08-18 12:50:00+04,FALSE,FALSE,1,,,1,2,,,,97026,1,52367,FALSE
110624,52368,06UO285,WBABS11070JX71828,,2,26,4,3,?????????,??? ?????????,537854,FALSE,FALSE,FALSE,,,FALSE,,,,,AYR180820220645303,2022-08-18 18:45:00+04,FALSE,FALSE,1,,,1,2,,,,97028,1,52368,FALSE
110623,52368,35MF211,WVWZZZ1HZTW029936,,2,282,139,3,?????????,??? ?????????,537853,FALSE,FALSE,FALSE,,,FALSE,,,,,AYR180820220645303,2022-08-18 18:45:00+04,FALSE,FALSE,1,,,1,2,,,,97028,1,52368,FALSE
110625,52369,88CF808,4T1BF1FKXEU322419,,2,265,223,3,??????????? ??,?????? ??,537534,FALSE,FALSE,FALSE,5.4,,,,,,,AYR180820220700897,2022-08-18 19:00:00+04,FALSE,FALSE,,,,,2,,,,97030,,52369,FALSE
110626,52369,33ML313,JM1BL1S50A1280738,,2,188,165,3,???????? ??,???????? ??,537638,FALSE,FALSE,FALSE,5?4,,,,,,,AYR180820220700897,2022-08-18 19:00:00+04,FALSE,FALSE,,,,,2,,,,97030,,52369,FALSE
110629,52370,37NT134,WBANA53575B864575,,2,26,75,3,???????????,???? ??????????,531368,FALSE,FALSE,FALSE,"5,4 ???????? ??? ?????? 1 ? 3-? ???",,TRUE,,,,,AYR050820220910113,2022-08-05 09:10:00+04,FALSE,FALSE,1,,,1,2,,,,97032,1,52370,FALSE
110628,52370,34QM707,C11-065935,,2,204,256,3,????????????,??????????,531297,FALSE,FALSE,FALSE,???????? ??? ?????? 2-? ???,,TRUE,,,,,AYR050820220910113,2022-08-05 09:10:00+04,FALSE,FALSE,1,,,1,2,,,,97032,1,52370,FALSE
110627,52370,34FD367,WDB2020201A563304,,2,190,36,3,,,531367,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR050820220910113,2022-08-05 09:10:00+04,FALSE,FALSE,1,,,1,2,,,,97032,1,52370,FALSE
110630,52371,79DU079,WVWZZZ1JZXW439884,,2,282,31,3,???????????? ????,???????? ????,537646,FALSE,FALSE,FALSE,,,,,,,,AYR180820220426984,2022-08-18 16:26:00+04,FALSE,FALSE,,,,,2,,,,97034,,52371,FALSE
110631,52371,98II889,1GYEK63N13R261626,,2,38,11,3,???????? ????,???????????? ????,537647,FALSE,FALSE,FALSE,,,,,,,,AYR180820220426984,2022-08-18 16:26:00+04,FALSE,FALSE,,,,,2,,,,97034,,52371,FALSE
110632,52372,80DD800,4T1BF3EK9BU146326,,2,265,223,3,?? ?????????,?? ?????????,537741,FALSE,FALSE,FALSE,,,,,,,,AYR180820220405966,2022-08-18 16:05:00+04,FALSE,FALSE,,,,,2,,,,97036,,52372,FALSE
110633,52372,UAAH1318IT,,,2,,,3,?? ????????? ??,?? ????????? - ????????? ????,537830,FALSE,FALSE,FALSE,,,,,,,,AYR180820220405966,2022-08-18 16:05:00+04,FALSE,FALSE,,,,,2,,,,97036,,52372,FALSE
110634,52373,35ZQ202,W0L0TGF48W5237367,,2,210,13,3,?????????? ??,??????????????? ??,537630,FALSE,FALSE,FALSE,,,,,,,,AYR180820220935117,2022-08-18 09:35:00+04,FALSE,FALSE,,,,,2,,,,97038,,52373,FALSE
110635,52373,36OQ501,WDD2050401F030891,,2,190,226,3,???????? 79,???-???,537526,FALSE,FALSE,FALSE,5.3 ???? ??????? ????? ???????? ? ?????????????,,,,,,,AYR180820220935117,2022-08-18 09:35:00+04,FALSE,FALSE,,,,,2,,,,97038,,52373,FALSE
110637,52374,37ON667,C11-100506,,2,204,256,3,??????????? ??,???????????,536360,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR160820220605286,2022-08-16 18:05:00+04,FALSE,FALSE,1,,,1,2,,,,97040,1,52374,FALSE
110636,52374,792OZ61,XU42844RAG0000132,330200G0782404,1,93,,3,??????????? ??,???? ??? ??? ?????? ??,536419,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR160820220605286,2022-08-16 18:05:00+04,FALSE,FALSE,1,,,1,2,,,,97040,1,52374,FALSE
110641,52376,37ON662,1N4AL21E39N549621,,2,204,17,3,,,532188,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR080820220715441,2022-08-08 19:15:00+04,FALSE,FALSE,,,,,2,,,,97044,,52376,FALSE
110640,52376,35UN459,W0L0TGF35Y2208706,,2,210,13,3,,,532189,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR080820220715441,2022-08-08 19:15:00+04,FALSE,FALSE,,,,,2,,,,97044,,52376,FALSE
110643,52377,88ZD818,XTC65200071130841,2008552,1,140,71,3,???? ??????,??????????,536966,FALSE,FALSE,FALSE,5.5 ??? ?????? ??????,,TRUE,,,,,AYR170820220320947,2022-08-17 15:20:00+04,FALSE,FALSE,1,,,1,2,,,,97046,1,52377,FALSE
110642,52377,36FN015,WDD2452322J043844,,2,190,224,3,???? ??????,??????????,537015,FALSE,FALSE,FALSE,5.5 ??? ?????? ??????,,TRUE,,,,,AYR170820220320947,2022-08-17 15:20:00+04,FALSE,FALSE,1,,,1,2,,,,97046,1,52377,FALSE
110645,52378,98OF998,WDD2452322J206360,,2,190,224,3,?????? ??,???????? ??,537133,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR170820220326358,2022-08-17 15:26:00+04,FALSE,FALSE,1,,,1,2,,,,97048,1,52378,FALSE
110644,52378,37OA645,X96322132B0709993,322100B0486573,4,93,103,3,?????? ??,???????? ??,537086,FALSE,FALSE,FALSE,,3915S,TRUE,,,,,AYR170820220326358,2022-08-17 15:26:00+04,FALSE,FALSE,1,,,1,2,,,,97048,1,52378,FALSE
110646,52379,88PP003,4T1BF1FK4EU815125,,2,265,223,3,,,536123,FALSE,FALSE,FALSE,????????? ?./  ????? ?.?,,,,,,,AYR150820221152390,2022-08-15 11:32:00+04,FALSE,FALSE,1,,,1,2,,,,97050,1,52379,FALSE
110647,52379,37FP308,SCBFN63W4DC085101,,2,20,5,3,????????? ?,????????? ?,536090,FALSE,FALSE,FALSE,5.2 ???????? ??? ??? ???? ???,,,,,,,AYR150820221152390,2022-08-15 11:32:00+04,FALSE,FALSE,1,,,1,2,,,,97050,1,52379,FALSE
110649,52380,37CT164,WVWMN7AN9CE512031,,2,282,100,1,?????????? 53,????????,536043,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR150820220140511,2022-08-15 13:40:00+04,FALSE,FALSE,1,,,1,2,,,,97051,1,52380,FALSE
110648,52380,01WW090,4T4BF3EK7BR099917,,2,265,223,3,??????????,??????,535996,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR150820220140511,2022-08-15 13:40:00+04,FALSE,FALSE,1,,,1,2,,,,97051,1,52380,FALSE
110651,52381,10OH007,5YJSA1E28HF180170,,2,582,1,3,??????? ????,????????? ???????,533986,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR110820220900220,2022-08-11 09:00:00+04,FALSE,FALSE,,,,,2,,,,97052,,52381,FALSE
110650,52381,47MG047,JN1AJ0HR8BM855290,,2,130,1,3,??????? ????,????????? ???????,533985,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR110820220900220,2022-08-11 09:00:00+04,FALSE,FALSE,,,,,2,,,,97052,,52381,FALSE
110656,52383,34QL731,XTA21121060401703,401703,2,280,207,3,??????????,?????????,537004,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR170820221002706,2022-08-17 22:02:00+04,FALSE,FALSE,1,,,2,2,,,,97055,1,52383,FALSE
110655,52383,20QO077,WDBUF56X77B047282,,2,190,284,3,??????????,???????,538096,FALSE,FALSE,FALSE,,,TRUE,,,,,AYR170820221002706,2022-08-17 22:02:00+04,FALSE,FALSE,1,,,2,2,,,,97055,1,52383,FALSE
